Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 170 MPa,550,6.9e-09,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 220 MPa,550,2.361e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 240 MPa,550,1.3611e-06,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 180 MPa,550,1.28e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 140 MPa,575,1.69e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 150 MPa,575,3.06e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 130 MPa,575,1.31e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 160 MPa,575,4.72e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 120 MPa,575,7.5e-09,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 110 MPa,600,3.06e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 160 MPa,600,8.611e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 80 MPa,600,6.4e-09,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 120 MPa,600,5.28e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 100 MPa,600,1.56e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 140 MPa,600,2.222e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 70 MPa,600,3.3e-09,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 140 MPa,625,6.1111e-06,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 100 MPa,625,1.556e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 120 MPa,625,9.167e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 90 MPa,625,7.5e-08,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 70 MPa,650,1.111e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 110 MPa,650,4.7222e-06,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 100 MPa,650,1.9444e-06,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 80 MPa,650,3.056e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 50 MPa,700,9.167e-07,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 60 MPa,700,2.4167e-06,-,%/s,T5,CDS No.43A
23,Cr9.34 Mo0.56 Fe90.1 ,BCC,A,Air cooling@1050C (15min) > Air cooling@790C (60min),creep rate,EXP,stress = 40 MPa,700,2.667e-07,-,%/s,T5,CDS No.43A
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 210 MPa,550,1.89e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 200 MPa,550,8.6e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 230 MPa,550,1.75e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 190 MPa,550,3.1e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 220 MPa,550,7.5e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 250 MPa,550,1.2778e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 260 MPa,550,2.25e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 280 MPa,550,9.7222e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 320 MPa,550,0.0001416667,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 300 MPa,550,4.44444e-05,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 160 MPa,575,5.3e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 190 MPa,575,6.39e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 180 MPa,575,1.92e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 170 MPa,575,9.2e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 200 MPa,575,1.944e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 130 MPa,600,7.2e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 230 MPa,600,7.5e-05,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 140 MPa,600,1.69e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 180 MPa,600,5e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 100 MPa,600,1.9e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 190 MPa,600,1.8056e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 210 MPa,600,1.22222e-05,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 120 MPa,600,5e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 250 MPa,600,0.0002777778,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 160 MPa,600,6.11e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 130 MPa,625,8.89e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 160 MPa,625,2.1389e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 80 MPa,625,4.2e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 110 MPa,625,2.39e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 140 MPa,625,1.583e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 100 MPa,625,1.58e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 70 MPa,650,9.2e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 110 MPa,650,2.333e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 100 MPa,650,1.25e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 90 MPa,650,5.83e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 80 MPa,650,2.69e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 160 MPa,650,4.72222e-05,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 60 MPa,650,5e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 180 MPa,650,0.0002555556,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 140 MPa,650,6.9444e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 130 MPa,650,1.5833e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 50 MPa,650,2.8e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 110 MPa,675,4.7222e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 50 MPa,675,2e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 80 MPa,675,3.611e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 60 MPa,675,4.17e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 40 MPa,675,5.6e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 90 MPa,675,6.389e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 40 MPa,700,5e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 85 MPa,700,5.5556e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 60 MPa,700,3.611e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 30 MPa,700,1.42e-08,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 50 MPa,700,1.389e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 70 MPa,700,1e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 25 MPa,700,8.1e-09,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 120 MPa,700,0.0002277778,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 100 MPa,700,3.05556e-05,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 85 MPa,725,8.88889e-05,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 60 MPa,725,5.5556e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 40 MPa,750,3.0556e-06,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 30 MPa,750,5.556e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 50 MPa,750,1.36111e-05,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 20 MPa,750,1.111e-07,-,%/s,T6,CDS No.48B
24,Cr10.42 W0.54 Fe89.04 ,BCC,A,Air cooling@1100C (12min) > Air cooling@780C (60min),creep rate,EXP,stress = 25 MPa,750,2.472e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 230 MPa,550,1.194e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 250 MPa,550,6.111e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 160 MPa,600,5.83e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 140 MPa,600,1.75e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 180 MPa,600,5.278e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 190 MPa,600,1.3611e-06,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 110 MPa,625,3.06e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 100 MPa,625,1.94e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 140 MPa,625,1.778e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 160 MPa,625,1.5e-06,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 130 MPa,625,1.028e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 110 MPa,650,2.778e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 100 MPa,650,1.444e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 80 MPa,650,4.44e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 130 MPa,650,1.5833e-06,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 70 MPa,650,2.75e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 60 MPa,675,1e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 50 MPa,675,3.61e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 80 MPa,675,4.167e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 90 MPa,675,8.056e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 50 MPa,700,2.778e-07,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 70 MPa,700,2.0833e-06,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 30 MPa,700,4.44e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 40 MPa,700,8.89e-08,-,%/s,T6,CDS No.48B
25,Cr9.91 W0.58 Fe89.52 ,BCC,A,Air cooling@1050C (20min) > Air cooling@780C (60min),creep rate,EXP,stress = 60 MPa,700,8.333e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 250 MPa,550,7.5e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 160 MPa,600,4.17e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 140 MPa,600,1.56e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 190 MPa,600,3.056e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 180 MPa,600,1.694e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 100 MPa,625,2.44e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 140 MPa,625,1.611e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 110 MPa,625,3.61e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 160 MPa,625,6.667e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 130 MPa,625,1.111e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 80 MPa,650,5.56e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 70 MPa,650,2.53e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 130 MPa,650,1.25e-06,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 110 MPa,650,3.611e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 100 MPa,650,2.306e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 50 MPa,675,3.61e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 60 MPa,675,7.78e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 80 MPa,675,5.278e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 90 MPa,675,1.1667e-06,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 40 MPa,700,9.72e-08,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 50 MPa,700,2.778e-07,-,%/s,T6,CDS No.48B
26,Cr9.78 W0.52 Fe89.7 ,BCC,A,Air cooling@1050C (20min) > Air cooling@760C (60min),creep rate,EXP,stress = 30 MPa,700,3.33e-08,-,%/s,T6,CDS No.48B
