Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,5.8,2873.0,3.2986e-06,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,5.75,2873.0,3.7238e-06,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,5.48,2873.0,4.4004e-06,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,5.78,2873.0,5.9555e-06,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,6.09,2873.0,7.033e-06,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,6.82,2873.0,9.3009e-06,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,8.01,2873.0,2.96043e-05,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,9.95,2873.0,6.85278e-05,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
W-25Re,W75.2391 Re24.7609,None,PMP,Sintered at 2400°C,creep rate,EXP,4.35,3073.0,4.9749e-06,None,%/s,P8.85,Boyer_1988_AtlasOfCreep
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,136.68,1253.0,1.768e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,171.07,1253.0,4.014e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,204.84,1253.0,9.017e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,272.84,1253.0,4.3474e-06,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,306.41,1253.0,1.07726e-05,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,60.82,1363.0,9.4e-08,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,85.53,1363.0,4.062e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,102.96,1363.0,7.441e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,119.62,1363.0,2.3129e-06,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,169.14,1363.0,8.0507e-06,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,34.21,1477.0,9.71e-08,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,41.24,1477.0,1.037e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,55.27,1477.0,2.646e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,61.81,1477.0,4.802e-07,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,85.28,1477.0,1.633e-06,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
B-66 Alloy,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,A+CR,Cold rolled 50% after anneal,creep rate,EXP,102.68,1477.0,2.7503e-06,None,%/s,F19,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,137.8,1253.0,1.78e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,150.63,1253.0,3.93e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,153.85,1253.0,5.13e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,172.62,1253.0,1.356e-07,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,187.7,1253.0,2.785e-07,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,235.11,1253.0,1.9962e-06,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,90.02,1363.0,2.14e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,104.11,1363.0,4.44e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,103.07,1363.0,4.85e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,119.34,1363.0,1.758e-07,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,122.01,1363.0,3.481e-07,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,154.0,1363.0,7.888e-07,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,152.52,1363.0,1.0554e-06,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,170.23,1363.0,2.619e-06,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,44.72,1477.0,1.15e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,55.89,1477.0,3.23e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,62.33,1477.0,5.35e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,61.73,1477.0,6.98e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,68.09,1477.0,8.97e-08,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,86.04,1477.0,3.372e-07,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,102.63,1477.0,7.091e-07,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
D-43,Nb92.8502 W5.27821 Zr1.0637 C0.807901,None,HE+HR+CR+SR,Stress relieved (1204 C) after final rolling,creep rate,EXP,119.42,1477.0,2.3523e-06,None,%/s,F6,Stephenson_1967_ComparativeCreepRuptureProperties 
Mo,Mo100,None,PMP+R,None,creep rate,EXP,78.55,1873.0,0.0004752781,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,49.84,1923.0,4.92357e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,56.76,1923.0,0.0001432905,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,30.75,1973.0,4.8236e-06,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,2.96,2273.0,2.01e-08,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,3.37,2273.0,2.79e-08,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,3.99,2273.0,5.81e-08,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,7.57,2273.0,1.9854e-06,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,11.49,2273.0,3.53657e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,14.36,2273.0,0.0001109022,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,5.89,2523.0,1.394e-07,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,4.58,2523.0,7.544e-07,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,6.4,2523.0,4.0555e-06,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,10.38,2523.0,9.0295e-06,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,8.31,2523.0,1.61921e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,11.71,2523.0,4.67286e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,11.28,2523.0,7.71364e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,2.18,2773.0,8.331e-07,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,4.76,2773.0,2.38607e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,7.57,2773.0,2.90518e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,7.43,2773.0,3.76742e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,7.5,2773.0,4.93169e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,5.62,2773.0,5.11235e-05,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
Mo,Mo100,None,PMP+R,None,creep rate,EXP,7.64,2773.0,0.0005564773,None,%/s,F82,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,208.52,393.0,5.7e-09,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,243.91,393.0,2.54e-08,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,54.47,448.0,9.8e-09,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,86.33,448.0,8.42e-08,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,101.98,448.0,3.433e-07,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,139.53,448.0,1.1001e-06,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,212.65,448.0,9.6886e-06,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,14.51,503.0,4.3e-09,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,21.06,503.0,1.55e-08,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,36.09,503.0,3.29e-08,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,56.1,503.0,1.4602e-06,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
C86500,Cu57.8254 Zn37.7751 Al2.34808 Fe1.47482 Mn0.576601,None,AC,None,creep rate,EXP,91.56,503.0,1.00079e-05,None,%/s,F23,10.31399/asm.hb.v02.9781627081627
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,137.1,1253.0,2.014e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,173.06,1253.0,4.703e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,207.72,1253.0,1.0455e-06,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,276.15,1253.0,5.1592e-06,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,312.14,1253.0,1.26166e-05,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,61.29,1363.0,1.036e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,85.66,1363.0,4.481e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,103.81,1363.0,8.416e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,120.99,1363.0,2.6205e-06,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,170.72,1363.0,9.1255e-06,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,33.88,1477.0,1.025e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,41.02,1477.0,1.106e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,55.0,1477.0,2.881e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,62.13,1477.0,5.15e-07,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,85.91,1477.0,1.7927e-06,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
B-66,Nb85.594 V8.76995 Mo4.6566 Zr0.979467,None,R,None,creep rate,EXP,104.1,1477.0,3.0205e-06,None,%/s,P8.32,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,14.43,673.0,9.2e-09,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,21.13,673.0,7.03e-08,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,23.41,673.0,3.002e-07,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,27.92,673.0,3.695e-07,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,29.6,673.0,2.88e-07,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,34.79,673.0,1.2826e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,40.28,673.0,1.2826e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,46.64,673.0,2.1102e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,48.03,673.0,3.9318e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,54.01,673.0,4.6416e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,51.69,673.0,5.9535e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,65.36,673.0,1.30954e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,74.58,673.0,1.98288e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,77.93,673.0,2.43999e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,68.3,673.0,4.36154e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,85.1,673.0,3.85111e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,91.58,673.0,5.83131e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,98.54,673.0,7.79636e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,10.0,873.0,1.365e-07,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,14.64,873.0,1.1805e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,20.22,873.0,5.7116e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,21.44,873.0,8.6484e-06,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,25.94,873.0,2.43999e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,31.86,873.0,6.07832e-05,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,72.42,873.0,0.0674262224,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,136.07,873.0,1.3369837418,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,148.58,873.0,4.2719939663,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,162.25,873.0,13.0953502048,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,172.06,873.0,41.842885079,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,205.16,873.0,1064.2092440647,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,205.16,873.0,1365.007806546,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,208.2,873.0,1902.3011886689,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
Cu,Cu100,None,AC,None,creep rate,EXP,208.2,873.0,2651.0836019085,None,%/s,P20.31,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,93.62,423.0,1.83e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,102.63,423.0,3.03e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,109.08,423.0,4.7e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,116.83,423.0,7.66e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,129.09,423.0,1.266e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,137.19,423.0,2.029e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,150.39,423.0,3.407e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,33.67,478.0,1.86e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,37.79,478.0,3.17e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,41.75,478.0,5.13e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,47.6,478.0,8.35e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,53.84,478.0,1.348e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,59.96,478.0,2.247e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C68700,Cu59.9618 Zn39.4942 Sn0.544031,None,HR,None,creep rate,EXP,66.24,478.0,3.774e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,70.13,478.0,1.86e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,75.1,478.0,3.1e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,81.08,478.0,4.82e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,86.16,478.0,7.84e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
